x,y,z,Bx,By,Bz
-10.00000000000000000000,-10.00000000000000000000,-10.00000000000000000000,0.00242990820155060622,0.00242990820155061099,0.00003792371913524455
-10.00000000000000000000,-10.00000000000000000000,-9.31034482758620640652,0.00253974102913935877,0.00253974102913936311,-0.00020101792387464048
-10.00000000000000000000,-10.00000000000000000000,-8.62068965517241281304,0.00263187391629784301,0.00263187391629784431,-0.00047826295548146182
-10.00000000000000000000,-10.00000000000000000000,-7.93103448275862099592,0.00269967322526772991,0.00269967322526773251,-0.00079407535580879279
-10.00000000000000000000,-10.00000000000000000000,-7.24137931034482740245,0.00273580911716018614,0.00273580911716019134,-0.00114687616103680370
-10.00000000000000000000,-10.00000000000000000000,-6.55172413793103380897,0.00273255687498033311,0.00273255687498033572,-0.00153274655705389843
-10.00000000000000000000,-10.00000000000000000000,-5.86206896551724110367,0.00268225594353809112,0.00268225594353811063,-0.00194498775780785858
-10.00000000000000000000,-10.00000000000000000000,-5.17241379310344839837,0.00257793037558312144,0.00257793037558312187,-0.00237382636037113386
-10.00000000000000000000,-10.00000000000000000000,-4.48275862068965480489,0.00241404577018776304,0.00241404577018779166,-0.00280636943284188860
-10.00000000000000000000,-10.00000000000000000000,-3.79310344827586121141,0.00218733992477879082,0.00218733992477878909,-0.00322691202742952411
-10.00000000000000000000,-10.00000000000000000000,-3.10344827586206850611,0.00189762342104354701,0.00189762342104357108,-0.00361767173558319877
-10.00000000000000000000,-10.00000000000000000000,-2.41379310344827580082,0.00154841325714706666,0.00154841325714705474,-0.00395996509523626090
-10.00000000000000000000,-10.00000000000000000000,-1.72413793103448220734,0.00114725157530298273,0.00114725157530303347,-0.00423575306819516662
-10.00000000000000000000,-10.00000000000000000000,-1.03448275862068861386,0.00070558518387032196,0.00070558518387027610,-0.00442938398141572414
-10.00000000000000000000,-10.00000000000000000000,-0.34482758620689679674,0.00023814463758780669,0.00023814463758777598,-0.00452928015135435364
-10.00000000000000000000,-10.00000000000000000000,0.34482758620689679674,-0.00023814463758780669,-0.00023814463758777598,-0.00452928015135435364
-10.00000000000000000000,-10.00000000000000000000,1.03448275862069039022,-0.00070558518387032337,-0.00070558518387027795,-0.00442938398141572674
-10.00000000000000000000,-10.00000000000000000000,1.72413793103448398369,-0.00114725157530298316,-0.00114725157530303455,-0.00423575306819516141
-10.00000000000000000000,-10.00000000000000000000,2.41379310344827757717,-0.00154841325714706840,-0.00154841325714705669,-0.00395996509523626437
-10.00000000000000000000,-10.00000000000000000000,3.10344827586206939429,-0.00189762342104354506,-0.00189762342104357108,-0.00361767173558319877
-10.00000000000000000000,-10.00000000000000000000,3.79310344827586298777,-0.00218733992477879516,-0.00218733992477878995,-0.00322691202742953192
-10.00000000000000000000,-10.00000000000000000000,4.48275862068965658125,-0.00241404577018777388,-0.00241404577018778385,-0.00280636943284188339
-10.00000000000000000000,-10.00000000000000000000,5.17241379310344839837,-0.00257793037558312144,-0.00257793037558312187,-0.00237382636037113386
-10.00000000000000000000,-10.00000000000000000000,5.86206896551724199185,-0.00268225594353809632,-0.00268225594353810846,-0.00194498775780785208
-10.00000000000000000000,-10.00000000000000000000,6.55172413793103558532,-0.00273255687498033355,-0.00273255687498033311,-0.00153274655705390060
-10.00000000000000000000,-10.00000000000000000000,7.24137931034482917880,-0.00273580911716018874,-0.00273580911716019524,-0.00114687616103680869
-10.00000000000000000000,-10.00000000000000000000,7.93103448275862277228,-0.00269967322526772514,-0.00269967322526773294,-0.00079407535580878282
-10.00000000000000000000,-10.00000000000000000000,8.62068965517241636576,-0.00263187391629784604,-0.00263187391629784561,-0.00047826295548147922
-10.00000000000000000000,-10.00000000000000000000,9.31034482758620640652,-0.00253974102913935877,-0.00253974102913936311,-0.00020101792387464048
-10.00000000000000000000,-10.00000000000000000000,10.00000000000000000000,-0.00242990820155060622,-0.00242990820155061099,0.00003792371913524455
-10.00000000000000000000,-9.31034482758620640652,-10.00000000000000000000,0.00272008550427817230,0.00253249340053486463,0.00016391225741498879
-10.00000000000000000000,-9.31034482758620640652,-9.31034482758620640652,0.00285876467817365847,0.00266160849347202516,-0.00008919776702219349
-10.00000000000000000000,-9.31034482758620640652,-8.62068965517241281304,0.00297925146779360207,0.00277378584932508462,-0.00038716371164795708
-10.00000000000000000000,-9.31034482758620640652,-7.93103448275862099592,0.00307357533926742778,0.00286160462621450973,-0.00073117818709229941
-10.00000000000000000000,-9.31034482758620640652,-7.24137931034482740245,0.00313272328788629295,0.00291667340596310411,-0.00112036748276171140
-10.00000000000000000000,-9.31034482758620640652,-6.55172413793103380897,0.00314696616868268171,0.00292993401911834962,-0.00155112874347863427
