x,y,z,Bx,By,Bz
-10.00000000000000000000,-10.00000000000000000000,-10.00000000000000000000,0.04082482904638629756,-0.04082482904638629756,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-9.31034482758620640652,0.04277435920076656101,-0.04277435920076656101,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-8.62068965517241281304,0.04467155356780462550,-0.04467155356780462550,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-7.93103448275862099592,0.04649683363759458260,-0.04649683363759458260,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-7.24137931034482740245,0.04823154210109337897,-0.04823154210109337897,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-6.55172413793103380897,0.04985839882541543561,-0.04985839882541543561,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-5.86206896551724110367,0.05136184071855533217,-0.05136184071855533217,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-5.17241379310344839837,0.05272823271373813098,-0.05272823271373813098,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-4.48275862068965480489,0.05394595259505755719,-0.05394595259505755719,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-3.79310344827586121141,0.05500536548269167880,-0.05500536548269167880,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-3.10344827586206850611,0.05589871296142163992,-0.05589871296142163992,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-2.41379310344827580082,0.05661994657616525872,-0.05661994657616525872,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-1.72413793103448220734,0.05716453611436789206,-0.05716453611436789206,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-1.03448275862068861386,0.05752928066367770515,-0.05752928066367770515,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,-0.34482758620689679674,0.05771214595706394140,-0.05771214595706394140,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,0.34482758620689679674,0.05771214595706397610,-0.05771214595706397610,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,1.03448275862069039022,0.05752928066367767740,-0.05752928066367767740,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,1.72413793103448398369,0.05716453611436791288,-0.05716453611436791288,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,2.41379310344827757717,0.05661994657616524484,-0.05661994657616524484,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,3.10344827586206939429,0.05589871296142161217,-0.05589871296142161217,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,3.79310344827586298777,0.05500536548269169268,-0.05500536548269169268,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,4.48275862068965658125,0.05394595259505753637,-0.05394595259505753637,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,5.17241379310344839837,0.05272823271373814485,-0.05272823271373814485,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,5.86206896551724199185,0.05136184071855532524,-0.05136184071855532524,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,6.55172413793103558532,0.04985839882541542173,-0.04985839882541542173,0.00000000000000000000
-10.00000000000000000000,-10.00000000000000000000,7.24137931034482917880,0.04823154210109337203,-0.04823154210109337203,0.00000000000000000000
